Date,Campaign Name,Campaign ID,Ad Location,Account ID,Account Name,Country,Clicks,Impressions,Spend
2026-05-30,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1707,115426,1407.32
2026-05-31,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1478,108961,1254.01
2026-06-01,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1461,105435,1182.61
2026-06-02,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,945,85272,773.11
2026-06-03,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,991,82454,826.26
2026-06-04,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1177,99367,1086.48
2026-06-05,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1040,90567,993.84
2026-06-06,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1630,115128,1295.05
2026-06-07,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1698,114326,1644.42
2026-06-08,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1775,115374,1422.13
2026-06-09,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1261,110915,1165.98
2026-06-10,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1610,109588,1476.73
2026-06-11,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1318,97628,1095.46
2026-06-12,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1205,94973,1094.41
2026-06-13,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1153,111410,1018.44
2026-06-14,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1428,90175,1217.15
2026-06-15,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1352,113884,1047.69
2026-06-16,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1562,107671,1450.74
2026-06-17,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1357,96534,1153.53
2026-06-18,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1092,82594,895.88
2026-06-19,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1062,95517,882.64
2026-06-20,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1309,109583,1173.47
2026-06-21,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1294,100333,1096.02
2026-06-22,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1051,104440,836.0
2026-06-23,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1375,108015,1100.88
2026-06-24,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1395,110617,1080.49
2026-06-25,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1263,114159,1161.75
2026-06-26,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1188,85013,959.88
2026-06-27,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1306,113266,1191.92
2026-06-28,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1085,89193,1047.33
2026-06-29,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1062,86199,890.94
2026-06-30,Catalog Sales Summer,META_H&M_FEED_CONVERSION_US_CALIFORNIA_SUMMER,Facebook Feed,987as231,XYZ,United States,1183,105036,1079.89
2026-05-01,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,824,68693,606.37
2026-05-02,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,766,55537,591.33
2026-05-03,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,925,52693,736.59
2026-05-04,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1157,75247,780.6
2026-05-05,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,815,54111,636.5
2026-05-06,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,795,54839,642.09
2026-05-07,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1011,55639,793.6
2026-05-08,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1107,55547,748.96
2026-05-09,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,780,64702,597.98
2026-05-10,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1113,62619,848.94
2026-05-11,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,855,55967,661.03
2026-05-12,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,917,72293,613.51
2026-05-13,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1167,69816,839.54
2026-05-14,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1083,74673,732.14
2026-05-15,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,746,58861,559.11
2026-05-16,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1117,66304,881.92
2026-05-17,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1284,68388,986.28
2026-05-18,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,959,59430,711.28
2026-05-19,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1001,69710,661.55
2026-05-20,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1436,73167,1061.34
2026-05-21,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,881,55077,666.64
2026-05-22,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1281,64651,1058.71
2026-05-23,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,966,73997,776.74
2026-05-24,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,978,65575,755.5
2026-05-25,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1375,70053,1083.52
2026-05-26,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,662,52864,461.92
2026-05-27,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,666,53397,527.06
2026-05-28,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1092,64152,808.28
2026-05-29,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1092,62051,727.1
2026-05-30,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1097,64842,768.42
2026-05-31,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,959,59620,659.11
2026-06-01,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1158,71097,834.45
2026-06-02,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1253,67094,967.51
2026-06-03,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,949,54003,741.02
2026-06-04,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,897,71982,597.86
2026-06-05,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,976,62490,741.1
2026-06-06,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1068,59606,835.97
2026-06-07,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,975,55231,756.39
2026-06-08,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1103,56254,820.73
2026-06-09,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1252,70520,852.43
2026-06-10,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1011,55404,706.62
2026-06-11,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1324,72902,869.09
2026-06-12,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1007,71075,667.18
2026-06-13,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1144,68891,760.63
2026-06-14,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,937,62967,693.32
2026-06-15,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,979,65541,681.88
2026-06-16,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,910,54850,709.4
2026-06-17,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,927,57742,610.91
2026-06-18,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1009,72361,741.6
2026-06-19,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,809,61303,660.61
2026-06-20,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1186,72236,964.83
2026-06-21,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1067,69544,755.81
2026-06-22,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1102,62070,770.71
2026-06-23,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,813,54274,601.91
2026-06-24,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,984,73260,781.35
2026-06-25,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1474,75091,977.91
2026-06-26,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,901,63195,721.92
2026-06-27,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,985,60021,642.83
2026-06-28,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,942,57103,664.27
2026-06-29,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1049,66827,793.34
2026-06-30,Cart Abandon Retargeting,META_XYZ_FEED_RETARGETING_US_TEXAS_SUMMER,Audience Network,987as231,XYZ,United States,1160,63847,795.65
2026-05-01,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1939,171623,891.99
2026-05-02,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1177,123344,539.77
2026-05-03,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1657,141706,885.43
2026-05-04,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1308,174353,665.12
2026-05-05,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1880,168846,833.64
2026-05-06,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1317,151609,644.1
2026-05-07,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1576,126234,811.47
2026-05-08,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1549,128023,831.38
2026-05-09,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1662,151066,789.46
2026-05-10,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1391,175625,615.43
2026-05-11,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1510,130209,664.4
2026-05-12,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1486,153662,809.26
2026-05-13,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1195,135785,559.55
2026-05-14,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1829,166244,946.83
2026-05-15,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1241,140175,546.02
2026-05-16,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1526,133946,762.94
2026-05-17,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1093,131392,531.21
2026-05-18,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1475,144951,803.35
2026-05-19,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1213,134212,560.85
2026-05-20,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1073,129475,549.25
2026-05-21,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1841,167624,802.57
2026-05-22,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1536,168139,678.8
2026-05-23,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1265,136403,621.85
2026-05-24,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1404,159567,768.98
2026-05-25,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1187,124678,574.96
2026-05-26,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1429,163396,693.83
2026-05-27,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1364,166410,590.07
2026-05-28,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,2083,167840,930.21
2026-05-29,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1567,167478,791.84
2026-05-30,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1643,157812,758.47
2026-05-31,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1269,166888,556.81
2026-06-01,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1668,171734,744.5
2026-06-02,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,2001,171874,940.85
2026-06-03,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1228,125305,553.77
2026-06-04,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1787,153989,853.56
2026-06-05,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1360,124592,614.07
2026-06-06,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1135,134594,526.77
2026-06-07,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1309,170704,659.76
2026-06-08,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1223,136272,586.61
2026-06-09,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1192,152737,553.21
2026-06-10,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1108,130410,593.04
2026-06-11,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1612,151393,847.16
2026-06-12,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,2065,165921,1080.31
2026-06-13,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1455,142392,710.33
2026-06-14,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1724,172284,822.13
2026-06-15,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1206,132710,551.09
2026-06-16,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1952,171371,855.15
2026-06-17,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1791,176542,933.79
2026-06-18,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,2189,176978,969.67
2026-06-19,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1399,158470,737.55
2026-06-20,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1342,172532,735.92
2026-06-21,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1582,134848,830.51
2026-06-22,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1662,142159,881.85
2026-06-23,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1386,132509,729.05
2026-06-24,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1939,160671,842.53
2026-06-25,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1968,160830,979.04
2026-06-26,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1294,153407,708.32
2026-06-27,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1699,170607,794.36
2026-06-28,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1188,149483,544.77
2026-06-29,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1365,134815,588.7
2026-06-30,Stories Traffic Summer,META_XYZ_STORY_TRAFFIC_US_CALIFORNIA_SUMMER,Instagram Stories,987as231,XYZ,United States,1468,172566,655.53
