Date,Campaign Name,Campaign ID,Placement ID,Account ID,Account Name,Country,Clicks,Impressions,Spend
2026-05-21,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,786,299765,478.6
2026-05-22,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,918,288167,456.09
2026-05-23,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,924,353218,502.55
2026-05-24,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1180,329026,718.46
2026-05-25,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1079,300974,544.24
2026-05-26,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,768,300501,421.32
2026-05-27,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1175,299745,573.77
2026-05-28,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,918,295551,559.5
2026-05-29,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,894,349668,513.61
2026-05-30,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1248,314962,663.12
2026-05-31,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,807,298632,403.6
2026-06-01,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1091,348840,623.49
2026-06-02,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1093,325814,532.09
2026-06-03,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,954,342006,477.59
2026-06-04,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,796,317206,465.66
2026-06-05,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,761,277318,455.69
2026-06-06,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,766,290867,461.8
2026-06-07,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,960,254516,482.97
2026-06-08,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,752,268707,381.29
2026-06-09,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,800,327974,388.77
2026-06-10,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,952,342362,501.45
2026-06-11,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,679,273645,395.11
2026-06-12,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1124,312911,614.68
2026-06-13,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1098,341026,547.24
2026-06-14,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1214,310428,594.53
2026-06-15,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1293,341608,714.81
2026-06-16,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1203,305317,591.91
2026-06-17,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,936,307654,537.79
2026-06-18,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1191,308914,588.0
2026-06-19,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,887,263216,437.0
2026-06-20,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,972,284891,540.8
2026-06-21,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1159,290490,642.12
2026-06-22,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1026,304834,510.02
2026-06-23,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1251,332518,712.97
2026-06-24,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1208,340016,618.96
2026-06-25,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,842,304593,445.2
2026-06-26,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,934,304810,463.78
2026-06-27,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1045,301826,557.41
2026-06-28,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1051,271234,518.0
2026-06-29,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,884,347025,439.12
2026-06-30,Summer Video Prospecting,GADS_XYZ_VIDEO_AWARENESS_US_TEXAS_SUMMER,Video 7788,99999,XYZ,United States,1245,336649,694.01
2026-05-01,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1116,144357,770.67
2026-05-02,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,840,120960,628.8
2026-05-03,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1355,152614,1027.36
2026-05-04,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1288,163607,894.34
2026-05-05,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,924,143927,690.31
2026-05-06,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,760,126101,592.56
2026-05-07,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1131,133325,828.8
2026-05-08,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1367,155483,1096.34
2026-05-09,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1236,156048,920.4
2026-05-10,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1057,116123,821.22
2026-05-11,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,808,128279,610.06
2026-05-12,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,899,130372,570.55
2026-05-13,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1229,158641,863.81
2026-05-14,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,975,121950,622.93
2026-05-15,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,980,152404,692.02
2026-05-16,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,925,131981,701.42
2026-05-17,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1193,153952,773.4
2026-05-18,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,729,117451,539.72
2026-05-19,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,988,148768,739.01
2026-05-20,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1014,139277,690.33
2026-05-21,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,925,152849,654.8
2026-05-22,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1054,129075,756.45
2026-05-23,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,860,148423,603.64
2026-05-24,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,819,145005,561.58
2026-05-25,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,770,125446,521.87
2026-05-26,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,742,131337,565.91
2026-05-27,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,871,123655,657.77
2026-05-28,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1225,140013,946.82
2026-05-29,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1048,118432,671.67
2026-05-30,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1050,115744,821.7
2026-05-31,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1118,143818,845.43
2026-06-01,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,822,135851,523.78
2026-06-02,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1131,131168,837.41
2026-06-03,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1422,156734,922.63
2026-06-04,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1028,157362,755.95
2026-06-05,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1003,141207,689.28
2026-06-06,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,906,131911,600.36
2026-06-07,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,850,140528,613.46
2026-06-08,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1112,160458,844.33
2026-06-09,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1354,156075,913.17
2026-06-10,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,777,122180,573.19
2026-06-11,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1237,153114,821.63
2026-06-12,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1149,153751,877.8
2026-06-13,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1118,153097,886.9
2026-06-14,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1147,143250,850.52
2026-06-15,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1263,158358,833.18
2026-06-16,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,861,118241,590.58
2026-06-17,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,750,128643,540.95
2026-06-18,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,954,130444,613.83
2026-06-19,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,926,156717,725.0
2026-06-20,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1252,157906,902.97
2026-06-21,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1064,138120,819.73
2026-06-22,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1169,159952,904.26
2026-06-23,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1008,147652,721.52
2026-06-24,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,716,122403,466.46
2026-06-25,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1106,160115,837.28
2026-06-26,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,879,140229,594.56
2026-06-27,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,995,136863,720.31
2026-06-28,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,862,122800,588.3
2026-06-29,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,933,135401,687.54
2026-06-30,Beachwear Traffic Display,GADS_H&M_DISPLAY_TRAFFIC_US_FLORIDA_SUMMER,Display 3302,99999,XYZ,United States,1244,154577,802.37
2026-05-01,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2042,30744,5518.21
2026-05-02,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2558,38899,8001.27
2026-05-03,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2283,40837,6635.75
2026-05-04,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1768,31352,5604.39
2026-05-05,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2225,38572,6485.89
2026-05-06,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2300,41676,6360.99
2026-05-07,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2806,39779,8323.61
2026-05-08,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2749,40263,8183.29
2026-05-09,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2378,36342,6652.72
2026-05-10,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1943,34209,5112.62
2026-05-11,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2410,32295,6845.87
2026-05-12,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1620,32455,4148.47
2026-05-13,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1976,40463,5997.71
2026-05-14,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2933,40343,7431.69
2026-05-15,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2342,33884,6083.67
2026-05-16,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1744,34402,5365.66
2026-05-17,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2782,39513,7292.26
2026-05-18,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2051,35192,6092.77
2026-05-19,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1932,32598,5221.98
2026-05-20,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2331,39221,6697.58
2026-05-21,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2360,33530,6675.98
2026-05-22,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2298,40343,7252.11
2026-05-23,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2529,42278,6830.15
2026-05-24,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2131,34469,6752.98
2026-05-25,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2814,40106,7323.9
2026-05-26,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2139,32760,6643.51
2026-05-27,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1794,36706,5537.34
2026-05-28,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2207,40551,6687.15
2026-05-29,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2424,33055,6323.7
2026-05-30,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2625,35189,6982.17
2026-05-31,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1995,35366,5039.85
2026-06-01,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1844,30210,4922.14
2026-06-02,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2425,42409,6128.65
2026-06-03,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2966,41583,8757.33
2026-06-04,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1986,39776,5370.59
2026-06-05,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2697,40273,7020.11
2026-06-06,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2297,38663,5769.13
2026-06-07,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1635,30546,5034.35
2026-06-08,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2488,36632,7138.06
2026-06-09,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1688,30960,4581.21
2026-06-10,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1764,30138,5382.01
2026-06-11,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1741,35444,5444.32
2026-06-12,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1722,37253,4925.81
2026-06-13,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1636,32655,4583.42
2026-06-14,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1990,37487,5557.94
2026-06-15,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1844,38130,5854.08
2026-06-16,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1878,30397,5361.71
2026-06-17,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2651,42328,7356.71
2026-06-18,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2319,35612,7372.17
2026-06-19,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1517,32807,4622.83
2026-06-20,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2314,33988,6797.9
2026-06-21,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2694,39518,7369.28
2026-06-22,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1877,30094,5751.95
2026-06-23,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2209,31789,6242.2
2026-06-24,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2505,38532,7672.98
2026-06-25,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2106,30337,5941.14
2026-06-26,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,1569,33323,4149.12
2026-06-27,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2231,30063,6381.83
2026-06-28,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2638,42339,7073.18
2026-06-29,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2026,39282,5575.9
2026-06-30,Sunglasses High Intent Search,GADS_XYZ_SEARCH_CONVERSION_US_CALIFORNIA_SUMMER,Search 8803,99999,XYZ,United States,2860,39639,7822.2
